FIPS,qtr,Property,Violence,Drug,Prostitution,pop,med_inc,pct_color,pop_density,Property.k,Violence.k,Drug.k,Prostitution.k,Allcrime,Allcrime.k,group
8031004303,2012.25,14,0,0,0,4054,175313,0.07523433645781943,4231.631054253156,3.4533793783917117,0,0,0,14,3.4533793783917117,3
8031004303,2012.5,33,0,1,0,4054,175313,0.07523433645781943,4231.631054253156,8.140108534780463,0,0.246669955599408,0,34,8.386778490379871,3
8031004303,2012.75,24,3,0,0,4054,175313,0.07523433645781943,4231.631054253156,5.920078934385792,0.740009866798224,0,0,27,6.660088801184016,3
8031004303,2013,17,3,0,0,4054,175313,0.07523433645781943,4231.631054253156,4.193389245189936,0.740009866798224,0,0,20,4.93339911198816,3
8031004303,2013.25,18,3,1,0,4054,175313,0.07523433645781943,4231.631054253156,4.440059200789344,0.740009866798224,0.246669955599408,0,22,5.426739023186975,3
8031004303,2013.5,22,2,0,0,4054,175313,0.07523433645781943,4231.631054253156,5.426739023186975,0.493339911198816,0,0,24,5.920078934385792,3
8031004303,2013.75,23,7,2,0,4054,175313,0.07523433645781943,4231.631054253156,5.673408978786384,1.7266896891958559,0.493339911198816,0,32,7.893438579181056,3
8031004303,2014,13,6,0,0,4054,175313,0.07523433645781943,4231.631054253156,3.206709422792304,1.480019733596448,0,0,19,4.686729156388751,3
8031004303,2014.25,22,1,1,0,4054,175313,0.07523433645781943,4231.631054253156,5.426739023186975,0.246669955599408,0.246669955599408,0,24,5.920078934385792,3
8031004303,2014.5,29,2,0,0,4054,175313,0.07523433645781943,4231.631054253156,7.153428712382832,0.493339911198816,0,0,31,7.646768623581647,3
8031004303,2014.75,25,5,2,0,4054,175313,0.07523433645781943,4231.631054253156,6.166748889985199,1.23334977799704,0.493339911198816,0,32,7.893438579181056,3
8031004303,2015,26,7,0,0,4054,175313,0.07523433645781943,4231.631054253156,6.413418845584608,1.7266896891958559,0,0,33,8.140108534780463,3
8031004303,2015.25,23,6,1,0,4054,175313,0.07523433645781943,4231.631054253156,5.673408978786384,1.480019733596448,0.246669955599408,0,30,7.40009866798224,3
8031004303,2015.5,25,5,1,0,4054,175313,0.07523433645781943,4231.631054253156,6.166748889985199,1.23334977799704,0.246669955599408,0,31,7.646768623581647,3
8031004303,2015.75,40,2,1,0,4054,175313,0.07523433645781943,4231.631054253156,9.86679822397632,0.493339911198816,0.246669955599408,0,43,10.606808090774544,3
8031004303,2016,18,2,1,0,4054,175313,0.07523433645781943,4231.631054253156,4.440059200789344,0.493339911198816,0.246669955599408,0,21,5.180069067587568,3
8031004303,2016.25,19,3,1,0,4054,175313,0.07523433645781943,4231.631054253156,4.686729156388751,0.740009866798224,0.246669955599408,0,23,5.673408978786384,3
8031004303,2016.5,16,2,1,0,4054,175313,0.07523433645781943,4231.631054253156,3.946719289590528,0.493339911198816,0.246669955599408,0,19,4.686729156388751,3
8031004303,2016.75,19,1,0,0,4054,175313,0.07523433645781943,4231.631054253156,4.686729156388751,0.246669955599408,0,0,20,4.93339911198816,3
8031004303,2017,17,3,0,0,4054,175313,0.07523433645781943,4231.631054253156,4.193389245189936,0.740009866798224,0,0,20,4.93339911198816,3
8031004303,2017.25,17,2,2,0,4054,175313,0.07523433645781943,4231.631054253156,4.193389245189936,0.493339911198816,0.493339911198816,0,21,5.180069067587568,3
8031004303,2017.5,17,5,0,0,4054,175313,0.07523433645781943,4231.631054253156,4.193389245189936,1.23334977799704,0,0,22,5.426739023186975,3
8031004303,2017.75,17,3,1,0,4054,175313,0.07523433645781943,4231.631054253156,4.193389245189936,0.740009866798224,0.246669955599408,0,21,5.180069067587568,3
8031004303,2018,23,4,0,0,4054,175313,0.07523433645781943,4231.631054253156,5.673408978786384,0.986679822397632,0,0,27,6.660088801184016,3
8031004303,2018.25,26,6,2,0,4054,175313,0.07523433645781943,4231.631054253156,6.413418845584608,1.480019733596448,0.493339911198816,0,34,8.386778490379871,3
8031004303,2018.5,31,1,0,0,4054,175313,0.07523433645781943,4231.631054253156,7.646768623581647,0.246669955599408,0,0,32,7.893438579181056,3
8031004303,2018.75,17,3,1,0,4054,175313,0.07523433645781943,4231.631054253156,4.193389245189936,0.740009866798224,0.246669955599408,0,21,5.180069067587568,3
8031004303,2019,19,4,2,0,4054,175313,0.07523433645781943,4231.631054253156,4.686729156388751,0.986679822397632,0.493339911198816,0,25,6.166748889985199,3
8031004303,2019.25,11,6,2,0,4054,175313,0.07523433645781943,4231.631054253156,2.7133695115934877,1.480019733596448,0.493339911198816,0,19,4.686729156388751,3
8031004303,2019.5,27,4,1,0,4054,175313,0.07523433645781943,4231.631054253156,6.660088801184016,0.986679822397632,0.246669955599408,0,32,7.893438579181056,3
8031004303,2019.75,19,3,0,0,4054,175313,0.07523433645781943,4231.631054253156,4.686729156388751,0.740009866798224,0,0,22,5.426739023186975,3
8031004303,2020,15,0,0,0,4054,175313,0.07523433645781943,4231.631054253156,3.70004933399112,0,0,0,15,3.70004933399112,3
8031004303,2020.25,22,1,0,0,4054,175313,0.07523433645781943,4231.631054253156,5.426739023186975,0.246669955599408,0,0,23,5.673408978786384,3
8031004303,2020.5,32,2,0,0,4054,175313,0.07523433645781943,4231.631054253156,7.893438579181056,0.493339911198816,0,0,34,8.386778490379871,3
8031004303,2020.75,38,3,0,0,4054,175313,0.07523433645781943,4231.631054253156,9.373458312777503,0.740009866798224,0,0,41,10.113468179575728,3
8031004303,2021,37,0,2,0,4054,175313,0.07523433645781943,4231.631054253156,9.126788357178096,0,0.493339911198816,0,39,9.620128268376911,3
8031004303,2021.25,30,1,0,0,4054,175313,0.07523433645781943,4231.631054253156,7.40009866798224,0.246669955599408,0,0,31,7.646768623581647,3
8031004303,2021.5,34,3,0,0,4054,175313,0.07523433645781943,4231.631054253156,8.386778490379871,0.740009866798224,0,0,37,9.126788357178096,3
8031004303,2021.75,28,1,0,0,4054,175313,0.07523433645781943,4231.631054253156,6.906758756783423,0.246669955599408,0,0,29,7.153428712382832,3
8031004304,2011,27,3,2,0,5885,84068,0.19320305862361936,5790.91624347051,4.587935429056924,0.5097706032285472,0.33984706881903143,0,32,5.437553101104503,3
8031004304,2011.25,50,5,0,0,5885,84068,0.19320305862361936,5790.91624347051,8.496176720475786,0.8496176720475785,0,0,55,9.345794392523365,3
8031004304,2011.5,44,5,3,0,5885,84068,0.19320305862361936,5790.91624347051,7.4766355140186915,0.8496176720475785,0.5097706032285472,0,52,8.836023789294817,3
8031004304,2011.75,53,14,3,0,5885,84068,0.19320305862361936,5790.91624347051,9.005947323704333,2.37892948173322,0.5097706032285472,0,70,11.894647408666101,3
8031004304,2012,37,7,1,0,5885,84068,0.19320305862361936,5790.91624347051,6.287170773152082,1.18946474086661,0.16992353440951571,0,45,7.646559048428207,3
8031004304,2012.25,28,4,4,0,5885,84068,0.19320305862361936,5790.91624347051,4.75785896346644,0.6796941376380629,0.6796941376380629,0,36,6.117247238742566,3
8031004304,2012.5,31,5,5,0,5885,84068,0.19320305862361936,5790.91624347051,5.267629566694987,0.8496176720475785,0.8496176720475785,0,41,6.966864910790145,3
8031004304,2012.75,57,5,1,0,5885,84068,0.19320305862361936,5790.91624347051,9.685641461342396,0.8496176720475785,0.16992353440951571,0,63,10.705182667799491,3
8031004304,2013,44,6,1,0,5885,84068,0.19320305862361936,5790.91624347051,7.4766355140186915,1.0195412064570943,0.16992353440951571,0,51,8.666100254885302,3
8031004304,2013.25,51,6,2,0,5885,84068,0.19320305862361936,5790.91624347051,8.666100254885302,1.0195412064570943,0.33984706881903143,0,59,10.025488530161427,3
8031004304,2013.5,90,9,6,0,5885,84068,0.19320305862361936,5790.91624347051,15.293118096856414,1.5293118096856415,1.0195412064570943,0,105,17.84197111299915,3
8031004304,2013.75,55,9,3,0,5885,84068,0.19320305862361936,5790.91624347051,9.345794392523365,1.5293118096856415,0.5097706032285472,0,67,11.384876805437553,3
8031004304,2014,58,7,3,0,5885,84068,0.19320305862361936,5790.91624347051,9.855564995751912,1.18946474086661,0.5097706032285472,0,68,11.554800339847068,3
8031004304,2014.25,52,6,2,0,5885,84068,0.19320305862361936,5790.91624347051,8.836023789294817,1.0195412064570943,0.33984706881903143,0,60,10.195412064570943,3
8031004304,2014.5,85,11,5,0,5885,84068,0.19320305862361936,5790.91624347051,14.443500424808835,1.8691588785046729,0.8496176720475785,0,101,17.162276975361088,3
8031004304,2014.75,59,12,5,0,5885,84068,0.19320305862361936,5790.91624347051,10.025488530161427,2.0390824129141887,0.8496176720475785,0,76,12.914188615123194,3
8031004304,2015,69,8,2,1,5885,84068,0.19320305862361936,5790.91624347051,11.724723874256584,1.3593882752761257,0.33984706881903143,0.16992353440951571,80,13.593882752761257,3
8031004304,2015.25,55,13,3,0,5885,84068,0.19320305862361936,5790.91624347051,9.345794392523365,2.2090059473237043,0.5097706032285472,0,71,12.064570943075616,3
8031004304,2015.5,72,11,3,0,5885,84068,0.19320305862361936,5790.91624347051,12.234494477485132,1.8691588785046729,0.5097706032285472,0,86,14.613423959218352,3
8031004304,2015.75,74,3,4,0,5885,84068,0.19320305862361936,5790.91624347051,12.574341546304163,0.5097706032285472,0.6796941376380629,0,81,13.763806287170773,3
8031004304,2016,76,4,5,1,5885,84068,0.19320305862361936,5790.91624347051,12.914188615123194,0.6796941376380629,0.8496176720475785,0.16992353440951571,86,14.613423959218352,3
8031004304,2016.25,62,16,9,1,5885,84068,0.19320305862361936,5790.91624347051,10.535259133389975,2.7187765505522514,1.5293118096856415,0.16992353440951571,88,14.953271028037383,3
8031004304,2016.5,54,8,3,0,5885,84068,0.19320305862361936,5790.91624347051,9.175870858113848,1.3593882752761257,0.5097706032285472,0,65,11.045029736618522,3
8031004304,2016.75,41,8,5,0,5885,84068,0.19320305862361936,5790.91624347051,6.966864910790145,1.3593882752761257,0.8496176720475785,0,54,9.175870858113848,3
8031004304,2017,55,12,6,0,5885,84068,0.19320305862361936,5790.91624347051,9.345794392523365,2.0390824129141887,1.0195412064570943,0,73,12.404418011894647,3
8031004304,2017.25,74,9,7,1,5885,84068,0.19320305862361936,5790.91624347051,12.574341546304163,1.5293118096856415,1.18946474086661,0.16992353440951571,91,15.46304163126593,3
8031004304,2017.5,85,11,5,0,5885,84068,0.19320305862361936,5790.91624347051,14.443500424808835,1.8691588785046729,0.8496176720475785,0,101,17.162276975361088,3
8031004304,2017.75,70,8,3,1,5885,84068,0.19320305862361936,5790.91624347051,11.894647408666101,1.3593882752761257,0.5097706032285472,0.16992353440951571,82,13.93372982158029,3
8031004304,2018,63,10,4,0,5885,84068,0.19320305862361936,5790.91624347051,10.705182667799491,1.699235344095157,0.6796941376380629,0,77,13.08411214953271,3
8031004304,2018.25,62,8,4,0,5885,84068,0.19320305862361936,5790.91624347051,10.535259133389975,1.3593882752761257,0.6796941376380629,0,74,12.574341546304163,3
8031004304,2018.5,67,13,1,0,5885,84068,0.19320305862361936,5790.91624347051,11.384876805437553,2.2090059473237043,0.16992353440951571,0,81,13.763806287170773,3
8031004304,2018.75,46,7,5,1,5885,84068,0.19320305862361936,5790.91624347051,7.816482582837723,1.18946474086661,0.8496176720475785,0.16992353440951571,59,10.025488530161427,3
8031004304,2019,36,8,4,2,5885,84068,0.19320305862361936,5790.91624347051,6.117247238742566,1.3593882752761257,0.6796941376380629,0.33984706881903143,50,8.496176720475786,3
8031004304,2019.25,64,6,6,2,5885,84068,0.19320305862361936,5790.91624347051,10.875106202209006,1.0195412064570943,1.0195412064570943,0.33984706881903143,78,13.254035683942226,3
8031004304,2019.5,64,9,8,1,5885,84068,0.19320305862361936,5790.91624347051,10.875106202209006,1.5293118096856415,1.3593882752761257,0.16992353440951571,82,13.93372982158029,3
8031004304,2019.75,66,12,5,1,5885,84068,0.19320305862361936,5790.91624347051,11.214953271028037,2.0390824129141887,0.8496176720475785,0.16992353440951571,84,14.27357689039932,3
8031004304,2020,49,6,2,0,5885,84068,0.19320305862361936,5790.91624347051,8.32625318606627,1.0195412064570943,0.33984706881903143,0,57,9.685641461342396,3
8031004304,2020.25,96,5,2,0,5885,84068,0.19320305862361936,5790.91624347051,16.31265930331351,0.8496176720475785,0.33984706881903143,0,103,17.502124044180118,3
8031004304,2020.5,95,11,2,0,5885,84068,0.19320305862361936,5790.91624347051,16.142735768903993,1.8691588785046729,0.33984706881903143,0,108,18.351741716227696,3
8031004304,2020.75,104,11,0,0,5885,84068,0.19320305862361936,5790.91624347051,17.672047578589634,1.8691588785046729,0,0,115,19.541206457094308,3
8031004304,2021,108,9,0,0,5885,84068,0.19320305862361936,5790.91624347051,18.351741716227696,1.5293118096856415,0,0,117,19.881053525913337,3
8031004304,2021.25,96,10,4,0,5885,84068,0.19320305862361936,5790.91624347051,16.31265930331351,1.699235344095157,0.6796941376380629,0,110,18.69158878504673,3
8031004304,2021.5,90,2,3,0,5885,84068,0.19320305862361936,5790.91624347051,15.293118096856414,0.33984706881903143,0.5097706032285472,0,95,16.142735768903993,3
8031004304,2021.75,71,11,3,0,5885,84068,0.19320305862361936,5790.91624347051,12.064570943075616,1.8691588785046729,0.5097706032285472,0,85,14.443500424808835,3
8031004306,2011,13,1,0,0,5257,100977,0.1559824995244436,5305.772623555117,2.472893285143618,0.19022256039566293,0,0,14,2.663115845539281,3
8031004306,2011.25,20,3,1,0,5257,100977,0.1559824995244436,5305.772623555117,3.8044512079132584,0.5706676811869887,0.19022256039566293,0,24,4.56534144949591,3
8031004306,2011.5,14,1,1,0,5257,100977,0.1559824995244436,5305.772623555117,2.663115845539281,0.19022256039566293,0.19022256039566293,0,16,3.043560966330607,3
8031004306,2011.75,23,0,0,0,5257,100977,0.1559824995244436,5305.772623555117,4.375118889100247,0,0,0,23,4.375118889100247,3
8031004306,2012,6,1,0,0,5257,100977,0.1559824995244436,5305.772623555117,1.1413353623739775,0.19022256039566293,0,0,7,1.3315579227696406,3
8031004306,2012.25,29,3,0,0,5257,100977,0.1559824995244436,5305.772623555117,5.516454251474225,0.5706676811869887,0,0,32,6.087121932661214,3
8031004306,2012.5,25,0,0,0,5257,100977,0.1559824995244436,5305.772623555117,4.7555640098915735,0,0,0,25,4.7555640098915735,3
8031004306,2012.75,12,1,0,0,5257,100977,0.1559824995244436,5305.772623555117,2.282670724747955,0.19022256039566293,0,0,13,2.472893285143618,3
8031004306,2013,24,3,1,0,5257,100977,0.1559824995244436,5305.772623555117,4.56534144949591,0.5706676811869887,0.19022256039566293,0,28,5.326231691078562,3
8031004306,2013.25,19,1,0,0,5257,100977,0.1559824995244436,5305.772623555117,3.6142286475175958,0.19022256039566293,0,0,20,3.8044512079132584,3
8031004306,2013.5,23,4,2,0,5257,100977,0.1559824995244436,5305.772623555117,4.375118889100247,0.7608902415826517,0.38044512079132586,0,29,5.516454251474225,3
8031004306,2013.75,30,2,0,0,5257,100977,0.1559824995244436,5305.772623555117,5.706676811869888,0.38044512079132586,0,0,32,6.087121932661214,3
8031004306,2014,11,1,1,0,5257,100977,0.1559824995244436,5305.772623555117,2.0924481643522923,0.19022256039566293,0.19022256039566293,0,13,2.472893285143618,3
8031004306,2014.25,13,6,1,0,5257,100977,0.1559824995244436,5305.772623555117,2.472893285143618,1.1413353623739775,0.19022256039566293,0,20,3.8044512079132584,3
8031004306,2014.5,27,1,1,0,5257,100977,0.1559824995244436,5305.772623555117,5.136009130682899,0.19022256039566293,0.19022256039566293,0,29,5.516454251474225,3
8031004306,2014.75,24,4,0,0,5257,100977,0.1559824995244436,5305.772623555117,4.56534144949591,0.7608902415826517,0,0,28,5.326231691078562,3
8031004306,2015,32,3,2,0,5257,100977,0.1559824995244436,5305.772623555117,6.087121932661214,0.5706676811869887,0.38044512079132586,0,37,7.038234734639528,3
8031004306,2015.25,21,1,3,0,5257,100977,0.1559824995244436,5305.772623555117,3.9946737683089215,0.19022256039566293,0.5706676811869887,0,25,4.7555640098915735,3
8031004306,2015.5,16,4,0,0,5257,100977,0.1559824995244436,5305.772623555117,3.043560966330607,0.7608902415826517,0,0,20,3.8044512079132584,3
8031004306,2015.75,33,2,0,0,5257,100977,0.1559824995244436,5305.772623555117,6.2773444930568765,0.38044512079132586,0,0,35,6.657789613848203,3
8031004306,2016,30,1,2,0,5257,100977,0.1559824995244436,5305.772623555117,5.706676811869888,0.19022256039566293,0.38044512079132586,0,33,6.2773444930568765,3
8031004306,2016.25,27,6,3,0,5257,100977,0.1559824995244436,5305.772623555117,5.136009130682899,1.1413353623739775,0.5706676811869887,0,36,6.848012174243865,3
8031004306,2016.5,20,4,0,0,5257,100977,0.1559824995244436,5305.772623555117,3.8044512079132584,0.7608902415826517,0,0,24,4.56534144949591,3
8031004306,2016.75,18,4,1,0,5257,100977,0.1559824995244436,5305.772623555117,3.4240060871219327,0.7608902415826517,0.19022256039566293,0,23,4.375118889100247,3
8031004306,2017,24,1,0,0,5257,100977,0.1559824995244436,5305.772623555117,4.56534144949591,0.19022256039566293,0,0,25,4.7555640098915735,3
8031004306,2017.25,27,4,2,0,5257,100977,0.1559824995244436,5305.772623555117,5.136009130682899,0.7608902415826517,0.38044512079132586,0,33,6.2773444930568765,3
8031004306,2017.5,25,11,1,0,5257,100977,0.1559824995244436,5305.772623555117,4.7555640098915735,2.0924481643522923,0.19022256039566293,0,37,7.038234734639528,3
8031004306,2017.75,40,9,0,0,5257,100977,0.1559824995244436,5305.772623555117,7.608902415826517,1.7120030435609663,0,0,49,9.320905459387482,3
8031004306,2018,28,3,1,0,5257,100977,0.1559824995244436,5305.772623555117,5.326231691078562,0.5706676811869887,0.19022256039566293,0,32,6.087121932661214,3
8031004306,2018.25,40,2,0,0,5257,100977,0.1559824995244436,5305.772623555117,7.608902415826517,0.38044512079132586,0,0,42,7.989347536617843,3
8031004306,2018.5,36,4,1,0,5257,100977,0.1559824995244436,5305.772623555117,6.848012174243865,0.7608902415826517,0.19022256039566293,0,41,7.79912497622218,3
8031004306,2018.75,24,2,1,0,5257,100977,0.1559824995244436,5305.772623555117,4.56534144949591,0.38044512079132586,0.19022256039566293,0,27,5.136009130682899,3
8031004306,2019,39,3,3,0,5257,100977,0.1559824995244436,5305.772623555117,7.418679855430854,0.5706676811869887,0.5706676811869887,0,45,8.560015217804832,3
8031004306,2019.25,55,11,2,0,5257,100977,0.1559824995244436,5305.772623555117,10.46224082176146,2.0924481643522923,0.38044512079132586,0,68,12.935134106905078,3
8031004306,2019.5,39,5,2,0,5257,100977,0.1559824995244436,5305.772623555117,7.418679855430854,0.9511128019783146,0.38044512079132586,0,46,8.750237778200495,3
8031004306,2019.75,36,4,1,0,5257,100977,0.1559824995244436,5305.772623555117,6.848012174243865,0.7608902415826517,0.19022256039566293,0,41,7.79912497622218,3
8031004306,2020,45,3,0,0,5257,100977,0.1559824995244436,5305.772623555117,8.560015217804832,0.5706676811869887,0,0,48,9.13068289899182,3
8031004306,2020.25,39,2,2,0,5257,100977,0.1559824995244436,5305.772623555117,7.418679855430854,0.38044512079132586,0.38044512079132586,0,43,8.179570097013507,3
8031004306,2020.5,56,10,1,0,5257,100977,0.1559824995244436,5305.772623555117,10.652463382157125,1.9022256039566292,0.19022256039566293,0,67,12.744911546509416,3
8031004306,2020.75,102,2,0,0,5257,100977,0.1559824995244436,5305.772623555117,19.40270116035762,0.38044512079132586,0,0,104,19.783146281148944,3
8031004306,2021,69,2,1,0,5257,100977,0.1559824995244436,5305.772623555117,13.125356667300743,0.38044512079132586,0.19022256039566293,0,72,13.69602434848773,3
8031004306,2021.25,81,5,0,0,5257,100977,0.1559824995244436,5305.772623555117,15.408027392048696,0.9511128019783146,0,0,86,16.359140194027013,3
8031004306,2021.5,80,5,2,0,5257,100977,0.1559824995244436,5305.772623555117,15.217804831653034,0.9511128019783146,0.38044512079132586,0,87,16.549362754422674,3
8031004306,2021.75,82,2,0,0,5257,100977,0.1559824995244436,5305.772623555117,15.59824995244436,0.38044512079132586,0,0,84,15.978695073235686,3
8031004403,2011,29,5,12,0,4536,52621,0.5632716049382716,8023.564690001295,6.393298059964726,1.1022927689594357,2.6455026455026456,0,46,10.141093474426809,3
8031004403,2011.25,47,15,13,2,4536,52621,0.5632716049382716,8023.564690001295,10.361552028218695,3.306878306878307,2.8659611992945324,0.4409171075837742,77,16.97530864197531,3
8031004403,2011.5,20,10,13,0,4536,52621,0.5632716049382716,8023.564690001295,4.409171075837743,2.2045855379188715,2.8659611992945324,0,43,9.479717813051147,3
8031004403,2011.75,34,9,5,0,4536,52621,0.5632716049382716,8023.564690001295,7.495590828924162,1.9841269841269842,1.1022927689594357,0,48,10.582010582010582,3
8031004403,2012,28,17,14,0,4536,52621,0.5632716049382716,8023.564690001295,6.172839506172839,3.747795414462081,3.0864197530864197,0,59,13.00705467372134,3
8031004403,2012.25,36,15,21,0,4536,52621,0.5632716049382716,8023.564690001295,7.936507936507937,3.306878306878307,4.62962962962963,0,72,15.873015873015873,3
8031004403,2012.5,49,16,22,1,4536,52621,0.5632716049382716,8023.564690001295,10.802469135802468,3.527336860670194,4.850088183421517,0.2204585537918871,88,19.400352733686066,3
8031004403,2012.75,31,16,14,0,4536,52621,0.5632716049382716,8023.564690001295,6.834215167548501,3.527336860670194,3.0864197530864197,0,61,13.447971781305114,3
8031004403,2013,43,13,20,0,4536,52621,0.5632716049382716,8023.564690001295,9.479717813051147,2.8659611992945324,4.409171075837743,0,76,16.75485008818342,3
8031004403,2013.25,62,21,22,1,4536,52621,0.5632716049382716,8023.564690001295,13.668430335097002,4.62962962962963,4.850088183421517,0.2204585537918871,106,23.368606701940035,3
8031004403,2013.5,57,25,31,2,4536,52621,0.5632716049382716,8023.564690001295,12.566137566137566,5.511463844797178,6.834215167548501,0.4409171075837742,115,25.35273368606702,3
8031004403,2013.75,36,16,40,2,4536,52621,0.5632716049382716,8023.564690001295,7.936507936507937,3.527336860670194,8.818342151675486,0.4409171075837742,94,20.72310405643739,3
8031004403,2014,43,28,42,2,4536,52621,0.5632716049382716,8023.564690001295,9.479717813051147,6.172839506172839,9.25925925925926,0.4409171075837742,115,25.35273368606702,3
8031004403,2014.25,37,19,46,0,4536,52621,0.5632716049382716,8023.564690001295,8.156966490299824,4.188712522045855,10.141093474426809,0,102,22.486772486772487,3
8031004403,2014.5,49,18,49,0,4536,52621,0.5632716049382716,8023.564690001295,10.802469135802468,3.9682539682539684,10.802469135802468,0,116,25.573192239858905,3
8031004403,2014.75,36,16,30,3,4536,52621,0.5632716049382716,8023.564690001295,7.936507936507937,3.527336860670194,6.613756613756614,0.6613756613756614,85,18.738977072310405,3
8031004403,2015,31,19,26,9,4536,52621,0.5632716049382716,8023.564690001295,6.834215167548501,4.188712522045855,5.731922398589065,1.9841269841269842,85,18.738977072310405,3
8031004403,2015.25,38,18,25,2,4536,52621,0.5632716049382716,8023.564690001295,8.37742504409171,3.9682539682539684,5.511463844797178,0.4409171075837742,83,18.298059964726633,3
8031004403,2015.5,53,23,38,8,4536,52621,0.5632716049382716,8023.564690001295,11.684303350970017,5.070546737213404,8.37742504409171,1.763668430335097,122,26.895943562610228,3
8031004403,2015.75,37,25,17,8,4536,52621,0.5632716049382716,8023.564690001295,8.156966490299824,5.511463844797178,3.747795414462081,1.763668430335097,87,19.17989417989418,3
8031004403,2016,48,20,25,4,4536,52621,0.5632716049382716,8023.564690001295,10.582010582010582,4.409171075837743,5.511463844797178,0.8818342151675485,97,21.38447971781305,3
8031004403,2016.25,51,27,36,10,4536,52621,0.5632716049382716,8023.564690001295,11.243386243386244,5.9523809523809526,7.936507936507937,2.2045855379188715,124,27.336860670194003,3
8031004403,2016.5,56,17,23,19,4536,52621,0.5632716049382716,8023.564690001295,12.345679012345679,3.747795414462081,5.070546737213404,4.188712522045855,115,25.35273368606702,3
8031004403,2016.75,45,11,61,16,4536,52621,0.5632716049382716,8023.564690001295,9.920634920634921,2.4250440917107583,13.447971781305114,3.527336860670194,133,29.320987654320987,3
8031004403,2017,42,17,42,29,4536,52621,0.5632716049382716,8023.564690001295,9.25925925925926,3.747795414462081,9.25925925925926,6.393298059964726,130,28.659611992945326,3
8031004403,2017.25,44,29,27,32,4536,52621,0.5632716049382716,8023.564690001295,9.700176366843033,6.393298059964726,5.9523809523809526,7.054673721340388,132,29.1005291005291,3
8031004403,2017.5,55,11,62,23,4536,52621,0.5632716049382716,8023.564690001295,12.125220458553791,2.4250440917107583,13.668430335097002,5.070546737213404,151,33.289241622574956,3
8031004403,2017.75,39,17,37,21,4536,52621,0.5632716049382716,8023.564690001295,8.597883597883598,3.747795414462081,8.156966490299824,4.62962962962963,114,25.132275132275133,3
8031004403,2018,38,19,42,12,4536,52621,0.5632716049382716,8023.564690001295,8.37742504409171,4.188712522045855,9.25925925925926,2.6455026455026456,111,24.47089947089947,3
8031004403,2018.25,40,24,36,22,4536,52621,0.5632716049382716,8023.564690001295,8.818342151675486,5.291005291005291,7.936507936507937,4.850088183421517,122,26.895943562610228,3
8031004403,2018.5,46,29,27,27,4536,52621,0.5632716049382716,8023.564690001295,10.141093474426809,6.393298059964726,5.9523809523809526,5.9523809523809526,129,28.43915343915344,3
8031004403,2018.75,46,23,39,6,4536,52621,0.5632716049382716,8023.564690001295,10.141093474426809,5.070546737213404,8.597883597883598,1.3227513227513228,114,25.132275132275133,3
8031004403,2019,39,19,26,17,4536,52621,0.5632716049382716,8023.564690001295,8.597883597883598,4.188712522045855,5.731922398589065,3.747795414462081,101,22.266313932980598,3
8031004403,2019.25,58,17,30,12,4536,52621,0.5632716049382716,8023.564690001295,12.786596119929452,3.747795414462081,6.613756613756614,2.6455026455026456,117,25.793650793650794,3
8031004403,2019.5,36,18,24,19,4536,52621,0.5632716049382716,8023.564690001295,7.936507936507937,3.9682539682539684,5.291005291005291,4.188712522045855,97,21.38447971781305,3
8031004403,2019.75,40,17,6,11,4536,52621,0.5632716049382716,8023.564690001295,8.818342151675486,3.747795414462081,1.3227513227513228,2.4250440917107583,74,16.31393298059965,3
8031004403,2020,33,7,8,1,4536,52621,0.5632716049382716,8023.564690001295,7.275132275132275,1.5432098765432098,1.763668430335097,0.2204585537918871,49,10.802469135802468,3
8031004403,2020.25,66,19,7,0,4536,52621,0.5632716049382716,8023.564690001295,14.55026455026455,4.188712522045855,1.5432098765432098,0,92,20.282186948853617,3
8031004403,2020.5,101,22,10,0,4536,52621,0.5632716049382716,8023.564690001295,22.266313932980598,4.850088183421517,2.2045855379188715,0,133,29.320987654320987,3
8031004403,2020.75,78,18,9,0,4536,52621,0.5632716049382716,8023.564690001295,17.195767195767196,3.9682539682539684,1.9841269841269842,0,105,23.14814814814815,3
8031004403,2021,101,15,10,0,4536,52621,0.5632716049382716,8023.564690001295,22.266313932980598,3.306878306878307,2.2045855379188715,0,126,27.77777777777778,3
8031004403,2021.25,76,17,13,8,4536,52621,0.5632716049382716,8023.564690001295,16.75485008818342,3.747795414462081,2.8659611992945324,1.763668430335097,114,25.132275132275133,3
8031004403,2021.5,86,21,11,7,4536,52621,0.5632716049382716,8023.564690001295,18.959435626102294,4.62962962962963,2.4250440917107583,1.5432098765432098,125,27.55731922398589,3
8031004403,2021.75,90,12,13,7,4536,52621,0.5632716049382716,8023.564690001295,19.841269841269842,2.6455026455026456,2.8659611992945324,1.5432098765432098,122,26.895943562610228,3
8031004404,2011,39,19,11,3,6418,35555,0.6394515425366157,12772.973267266227,6.076659395450296,2.960423808039888,1.7139295730757245,0.46743533811156124,72,11.21844811467747,3
8031004404,2011.25,64,14,13,0,6418,35555,0.6394515425366157,12772.973267266227,9.971953879713306,2.181364911187286,2.0255531318167654,0,91,14.178871922717358,3
8031004404,2011.5,55,21,19,0,6418,35555,0.6394515425366157,12772.973267266227,8.569647865378622,3.2720473667809284,2.960423808039888,0,95,14.80211904019944,3
