FIPS,qtr,no_action_sub,no_action_veh,citation_sub,citation_veh,arrest_sub,arrest_veh,no_action,citation,arrest,allstop,allstop_sub,allstop_veh,pop,med_inc,pct_color,pop_density,allstop.k,no_action.k,citation.k,arrest.k,group
8031004304,2014.75,13,37,0,223,2,8,50,223,10,283,15,268,5885,84068,0.19320305862361936,5790.91624347051,48.08836023789295,8.496176720475786,37.892948173322004,1.699235344095157,3
8031004304,2015,4,27,0,189,0,9,31,189,9,229,4,225,5885,84068,0.19320305862361936,5790.91624347051,38.912489379779096,5.267629566694987,32.11554800339847,1.5293118096856415,3
8031004304,2015.25,7,20,0,153,3,2,27,153,5,185,10,175,5885,84068,0.19320305862361936,5790.91624347051,31.435853865760407,4.587935429056924,25.998300764655905,0.8496176720475785,3
8031004304,2015.5,14,26,1,21,1,10,40,22,11,73,16,57,5885,84068,0.19320305862361936,5790.91624347051,12.404418011894647,6.796941376380628,3.7383177570093458,1.8691588785046729,3
8031004304,2015.75,7,48,0,139,2,10,55,139,12,206,9,197,5885,84068,0.19320305862361936,5790.91624347051,35.004248088360235,9.345794392523365,23.619371282922685,2.0390824129141887,3
8031004304,2016,15,66,0,133,5,11,81,133,16,230,20,210,5885,84068,0.19320305862361936,5790.91624347051,39.082412914188616,13.763806287170773,22.59983007646559,2.7187765505522514,3
8031004304,2016.25,8,31,0,128,4,6,39,128,10,177,12,165,5885,84068,0.19320305862361936,5790.91624347051,30.076465590484283,6.627017841971113,21.75021240441801,1.699235344095157,3
8031004304,2016.5,6,32,0,92,2,5,38,92,7,137,8,129,5885,84068,0.19320305862361936,5790.91624347051,23.279524214103652,6.457094307561597,15.632965165675445,1.18946474086661,3
8031004304,2016.75,8,23,3,166,0,10,31,169,10,210,11,199,5885,84068,0.19320305862361936,5790.91624347051,35.6839422259983,5.267629566694987,28.717077315208158,1.699235344095157,3
8031004304,2017,9,38,0,263,3,11,47,263,14,324,12,312,5885,84068,0.19320305862361936,5790.91624347051,55.05522514868309,7.986406117247239,44.689889549702634,2.37892948173322,3
8031004304,2017.25,12,79,1,122,2,8,91,123,10,224,15,209,5885,84068,0.19320305862361936,5790.91624347051,38.06287170773152,15.46304163126593,20.900594732370433,1.699235344095157,3
8031004304,2017.5,3,47,0,98,3,11,50,98,14,162,6,156,5885,84068,0.19320305862361936,5790.91624347051,27.527612574341546,8.496176720475786,16.65250637213254,2.37892948173322,3
8031004304,2017.75,8,54,1,95,2,12,62,96,14,172,11,161,5885,84068,0.19320305862361936,5790.91624347051,29.226847918436704,10.535259133389975,16.31265930331351,2.37892948173322,3
8031004304,2018,9,55,0,300,1,10,64,300,11,375,10,365,5885,84068,0.19320305862361936,5790.91624347051,63.72132540356839,10.875106202209006,50.97706032285472,1.8691588785046729,3
8031004304,2018.25,9,39,0,257,2,3,48,257,5,310,11,299,5885,84068,0.19320305862361936,5790.91624347051,52.67629566694987,8.156329651656755,43.67034834324554,0.8496176720475785,3
8031004304,2018.5,6,34,6,330,0,10,40,336,10,386,12,374,5885,84068,0.19320305862361936,5790.91624347051,65.59048428207306,6.796941376380628,57.09430756159728,1.699235344095157,3
8031004304,2018.75,7,41,0,397,4,4,48,397,8,453,11,442,5885,84068,0.19320305862361936,5790.91624347051,76.97536108751062,8.156329651656755,67.45964316057774,1.3593882752761257,3
8031004304,2019,2,53,0,327,2,8,55,327,10,392,4,388,5885,84068,0.19320305862361936,5790.91624347051,66.61002548853016,9.345794392523365,55.56499575191164,1.699235344095157,3
8031004304,2019.25,9,42,0,136,3,6,51,136,9,196,12,184,5885,84068,0.19320305862361936,5790.91624347051,33.30501274426508,8.666100254885302,23.109600679694136,1.5293118096856415,3
8031004304,2019.5,7,31,0,233,0,2,38,233,2,273,7,266,5885,84068,0.19320305862361936,5790.91624347051,46.38912489379779,6.457094307561597,39.59218351741716,0.33984706881903143,3
8031004304,2019.75,3,29,0,191,0,4,32,191,4,227,3,224,5885,84068,0.19320305862361936,5790.91624347051,38.57264231096007,5.437553101104503,32.4553950722175,0.6796941376380629,3
8031004304,2020,5,32,0,217,1,2,37,217,3,257,6,251,5885,84068,0.19320305862361936,5790.91624347051,43.67034834324554,6.287170773152082,36.87340696686491,0.5097706032285472,3
8031004304,2020.25,8,11,0,106,1,0,19,106,1,126,9,117,5885,84068,0.19320305862361936,5790.91624347051,21.410365335598982,3.2285471537807986,18.011894647408667,0.16992353440951571,3
8031004304,2020.5,5,14,0,115,0,1,19,115,1,135,5,130,5885,84068,0.19320305862361936,5790.91624347051,22.939677145284623,3.2285471537807986,19.541206457094308,0.16992353440951571,3
8031004304,2020.75,23,27,0,111,1,2,50,111,3,164,24,140,5885,84068,0.19320305862361936,5790.91624347051,27.86745964316058,8.496176720475786,18.861512319456246,0.5097706032285472,3
8031004304,2021,26,36,0,165,0,1,62,165,1,228,26,202,5885,84068,0.19320305862361936,5790.91624347051,38.74256584536958,10.535259133389975,28.037383177570092,0.16992353440951571,3
8031004304,2021.25,15,6,0,157,1,1,21,157,2,180,16,164,5885,84068,0.19320305862361936,5790.91624347051,30.58623619371283,3.56839422259983,26.677994902293968,0.33984706881903143,3
8031004304,2021.5,11,25,0,80,2,2,36,80,4,120,13,107,5885,84068,0.19320305862361936,5790.91624347051,20.390824129141887,6.117247238742566,13.593882752761257,0.6796941376380629,3
8031004304,2021.75,4,28,0,23,1,1,32,23,2,57,5,52,5885,84068,0.19320305862361936,5790.91624347051,9.685641461342396,5.437553101104503,3.9082412914188613,0.33984706881903143,3
8031004306,2011,4,50,0,20,3,6,54,20,9,83,7,76,5257,100977,0.1559824995244436,5305.772623555117,15.788472512840023,10.272018261365798,3.8044512079132584,1.7120030435609663,3
8031004306,2011.25,3,30,1,13,0,4,33,14,4,51,4,47,5257,100977,0.1559824995244436,5305.772623555117,9.70135058017881,6.2773444930568765,2.663115845539281,0.7608902415826517,3
8031004306,2011.5,4,23,0,15,1,4,27,15,5,47,5,42,5257,100977,0.1559824995244436,5305.772623555117,8.940460338596157,5.136009130682899,2.853338405934944,0.9511128019783146,3
8031004306,2011.75,1,20,0,9,1,5,21,9,6,36,2,34,5257,100977,0.1559824995244436,5305.772623555117,6.848012174243865,3.9946737683089215,1.7120030435609663,1.1413353623739775,3
8031004306,2012,2,18,0,16,1,4,20,16,5,41,3,38,5257,100977,0.1559824995244436,5305.772623555117,7.79912497622218,3.8044512079132584,3.043560966330607,0.9511128019783146,3
8031004306,2012.25,4,25,0,8,1,2,29,8,3,40,5,35,5257,100977,0.1559824995244436,5305.772623555117,7.608902415826517,5.516454251474225,1.5217804831653035,0.5706676811869887,3
8031004306,2012.5,5,21,0,3,0,3,26,3,3,32,5,27,5257,100977,0.1559824995244436,5305.772623555117,6.087121932661214,4.945786570287236,0.5706676811869887,0.5706676811869887,3
8031004306,2012.75,3,20,0,5,1,4,23,5,5,33,4,29,5257,100977,0.1559824995244436,5305.772623555117,6.2773444930568765,4.375118889100247,0.9511128019783146,0.9511128019783146,3
8031004306,2013,3,16,0,15,1,6,19,15,7,41,4,37,5257,100977,0.1559824995244436,5305.772623555117,7.79912497622218,3.6142286475175958,2.853338405934944,1.3315579227696406,3
8031004306,2013.25,2,18,0,8,0,0,20,8,0,28,2,26,5257,100977,0.1559824995244436,5305.772623555117,5.326231691078562,3.8044512079132584,1.5217804831653035,0,3
8031004306,2013.5,2,4,0,3,0,2,6,3,2,11,2,9,5257,100977,0.1559824995244436,5305.772623555117,2.0924481643522923,1.1413353623739775,0.5706676811869887,0.38044512079132586,3
8031004306,2013.75,0,9,0,0,0,1,9,0,1,10,0,10,5257,100977,0.1559824995244436,5305.772623555117,1.9022256039566292,1.7120030435609663,0,0.19022256039566293,3
